Araqua-pintado	Orange-red	PECHSCHWARZ	QtUYjnrt89--6p
Macreuse à bec jaune	Orange-red	QtUYjnrt89--1	MACREUSE à bec jaune
Araqua-pintado	pechschwarz	Martin Handford	12345678908
LÖFFELENTE	PÚRPURA	xz--21j0	Pipit de Godlewski
Pipit de Godlewski	púrpura	Asiatic Cheetah,	INDRA Swallowtail
Pipit de Godlewski	kohlrabenschwarz	Sooty Copper	12345678909
Лебедь	red-violet	THE Grapes of Wrath	QtUYjnrt89--e
Pipit de Godlewski	púrpura	xz--21jabcde	12345678916
Marreca-cabocla	Red-violet	Lion	the Grapes of Wrath
Pipit de Godlewski	red-violet	серый	martin Handford
Орёл	rouge	QtUYjnrt89--b	AAAAA
Araqua-pintado	Rouge	QtUYjnrt89--l6	QtUYjnrt89--w
Silbón Europeo	schneeweiß	QtUYjnrt89--t	12345678917
löffelente	Púrpura	QtUYjnrt89--m	xz--21j8
Pipit de Godlewski	pechschwarz	William Peter Blatty	12345678908
Pipit de Godlewski	pechschwarz	schneeweiß	Martin Handford
Silbón Europeo	púrpura	Malvasía Cabeciblanca	Martin Handford
Silbón Europeo	kohlrabenschwarz	SILBÓN Europeo	orange Sulphur
Marreca-cabocla	暗紅色/暗赤色	QtUYjnrt89--v	QtUYjnrt89--q
Marreca-cabocla	rouge	dainty Sulphur	QtUYjnrt89--3rtyu
Marreca-cabocla	Red-violet	12345678916	Pipit de Godlewsk
Macreuse à bec jaune	Red-violet	QtUYjnrt89--p	DAINTY Sulphur
Löffelente	Red-violet	QtUYjnrt89--i	QtUYjnrt89--sn
Pipit de Godlewski	Púrpura	QtUYjnrt89--f1	xz--21js
Лебедь	kohlrabenschwarz	QtUYjnrt89--m	MACREUSE à bec jaune
Pipit de Godlewski	púrpura	Macreuse à bec jaune	Sooty Copper
Орёл	Rouge	濡れ羽色	william Peter Blatty
Araqua-pintado	púrpura	MARRECA-cabocla	100005
Pipit de Godlewski	Red-violet	100009	puffin des Baléares
Silbón Europeo	Púrpura	QtUYjnrt89--v	CLOUDED Leopard
Орёл	Rouge	QtUYjnrt89--c9	濡れ羽色
Macreuse à bec jaune	kohlrabenschwarz	William Peter Blatty	黄枯茶
Marreca-cabocla	Orange-red	edith's Copper	QtUYjnrt89--y
Löffelente	púrpura	QtUYjnrt89--5	ORANGE Sulphur
Araqua-pintado	púrpura	porrón Islándico	QtUYjnrt89--f
Pipit de Godlewski	Red-violet	TÜPFELSUMPFHUHN	Aaaaa
löffelente	Red-violet	QtUYjnrt89--c9	QtUYjnrt89--2
Pipit de Godlewski	kohlrabenschwarz	QtUYjnrt89--c	QtUYjnrt89--b.
Лебедь	PÚRPURA	QtUYjnrt89--o	濡れ羽色
Löffelente	red-violet	dainty Sulphur	QtUYjnrt89--a
Лебедь	púrpura	edith's Copper	INDRA Swallowtail
Löffelente	schneeweiß	xz--21jv	QtUYjnrt89--e
Pipit de Godlewski	kohlrabenschwarz	QtUYjnrt89--ab	Macreuse à bec jaune
Лебедь	PÚRPURA	QtUYjnrt89--n	JOHN Steinbeck
löffelente	Púrpura	EDITH'S Checkerspot	QtUYjnrt89--pv
Macreuse à bec jaune	Orange-red	QtUYjnrt89--t	xz--21j3
Marreca-cabocla	schneeweiß	GRÜNSPAN	Icarioides Blue
Pipit de Godlewski	red-violet	grünspan	QtUYjnrt89--d
Marreca-cabocla	Orange-red	ASIATIC Cheetah,	dainty Sulphur
Macreuse à bec jaune	Orange-red	pechschwarz	Araqua-pintado
Araqua-pintado	Orange-red	Pipit de Godlewski	TÜRKIS
Pipit de Godlewski	PÚRPURA	indra Swallowtail	Asiatic Cheetah,
Лебедь	Rouge	Lion	QtUYjnrt89--6
Орёл	rouge	QtUYjnrt89--i	QtUYjnrt89--c
Löffelente	pechschwarz	100008	100009
Pipit de Godlewski	schneeweiß	MACREUSE à bec jaune	QtUYjnrt89--k
Araqua-pintado	pechschwarz	xz--21jn	AAAAA
löffelente	pechschwarz	The Grapes of Wrath	QtUYjnrt89--k
Marreca-cabocla	púrpura	黄枯茶	QtUYjnrt89--n/
Pipit de Godlewski	schneeweiß	sooty Copper	12345678920
Macreuse à bec jaune	red-violet	Asiatic Cheetah,	QtUYjnrt89--p
Silbón Europeo	PÚRPURA	QtUYjnrt89--j4	PEACOCK Butterfly
Macreuse à bec jaune	red-violet	QtUYjnrt89--wg	12345678911
LÖFFELENTE	púrpura	100006	TÜPFELSUMPFHUHN
Орёл	Rouge	GRAY-Veined White	schneeweiß
Орёл	red-violet	Clouded Leopard	黄枯茶
Araqua-pintado	Púrpura	黄枯茶	12345678906
Pipit de Godlewski	púrpura	xz--21jm	QtUYjnrt89--j
Marreca-cabocla	red-violet	Snow Leopard	6
Macreuse à bec jaune	Orange-red	Tüpfelsumpfhuhn	QtUYjnrt89--z
löffelente	PÚRPURA	PUFFIN des Baléares	MARRECA-cabocla
Löffelente	Púrpura	ЛЕБЕДЬ	TÜPFELSUMPFHUHN
Орёл	púrpura	Holly Blue	12345678908
Araqua-pintado	pechschwarz	QtUYjnrt89--1q	John Steinbeck
Marreca-cabocla	schneeweiß	TÜPFELSUMPFHUHN	濡れ羽色
Орёл	Púrpura	QtUYjnrt89--q	QtUYjnrt89--s
Pipit de Godlewski	kohlrabenschwarz	PORRÓN Islándico	schneeweiß
Pipit de Godlewski	púrpura	QtUYjnrt89--c9	pipit de Godlewski
Pipit de Godlewski	púrpura	Arctic Skipper	100005
Löffelente	暗紅色/暗赤色	xz--21jo	100003
Marreca-cabocla	PÚRPURA	Malvasía Cabeciblanca	xz--21j9
Marreca-cabocla	schneeweiß	the Grapes of Wrath	Pipit de Godlewski
Pipit de Godlewski	PÚRPURA	pechschwarz	Snow Leopard
Лебедь	Púrpura	peacock Butterfly	xz--21jm
Pipit de Godlewski	Red-violet	PIPIT de Godlewski	жёлтый
Macreuse à bec jaune	rouge	Dune	серый
Silbón Europeo	kohlrabenschwarz	porrón Islándico	noir
löffelente	red-violet	4	martin Handford
Araqua-pintado	PÚRPURA	12345678905	SNOW Leopard
Silbón Europeo	pechschwarz	Weißwangengans	12345678903
Marreca-cabocla	púrpura	QtUYjnrt89--2we	Holly Blue
Лебедь	púrpura	SNOW Leopard	lion
Silbón Europeo	red-violet	Marreca-cabocla	xz--21jm
Macreuse à bec jaune	Púrpura	QtUYjnrt89--n/	4
Pipit de Godlewski	Rouge	Воробей	Tüpfelsumpfhuhn
Pipit de Godlewski	Rouge	Pipit de Godlewsk	xz--21j4
Pipit de Godlewski	pechschwarz	Macreuse à bec jaune	The Godfather
LÖFFELENTE	Rouge	12345678917	Pipit de Godlewski
Лебедь	Rouge	Malvasía Cabeciblanca	gulf Fritillary
Pipit de Godlewski	rouge	濡れ羽色	Indra Swallowtail
Macreuse à bec jaune	PÚRPURA	PIPIT de Godlewski	QtUYjnrt89--s
Marreca-cabocla	kohlrabenschwarz	QtUYjnrt89--b	gulf Fritillary
Pipit de Godlewski	暗紅色/暗赤色	100003	fumée
Орёл	pechschwarz	kohlrabenschwarz	xz--21j9
Macreuse à bec jaune	Red-violet	Tüpfelsumpfhuhn	12345678918
Pipit de Godlewski	red-violet	Araqua-pintado	Pipit de Godlewski
Pipit de Godlewski	rouge	Malvasía Cabeciblanca	12345678918
Pipit de Godlewski	Red-violet	xz--21j4	ARAQUA-pintado
Marreca-cabocla	schneeweiß	QtUYjnrt89--qf	GRÜNSPAN
Pipit de Godlewski	Red-violet	Peacock Butterfly	ababCDEF
löffelente	PÚRPURA	Pipit de Godlewski	SILBÓN Europeo
Лебедь	Orange-red	weißwangengans	The Grapes of Wrath
Орёл	kohlrabenschwarz	Macreuse à bec jaune	QtUYjnrt89--8s
Macreuse à bec jaune	Rouge	silbón Europeo	QtUYjnrt89--oc
Silbón Europeo	púrpura	Martin Handford	Silbón Europeo
Araqua-pintado	rouge	peacock Butterfly	clouded Leopard
Pipit de Godlewski	Rouge	Snow Leopard	Malvasía Cabeciblanca
Лебедь	Orange-red	MACREUSE à bec jaune	MARRECA-cabocla
Löffelente	rouge	Leopard	TÜPFELSUMPFHUHN
Löffelente	schneeweiß	xz--21j8	QtUYjnrt89--h3
Silbón Europeo	rouge	EDITH'S Copper	QtUYjnrt89--c
Pipit de Godlewski	pechschwarz	濡れ羽色	the Grapes of Wrath
Silbón Europeo	Red-violet	QtUYjnrt89--t	The Mark of Zorro
Pipit de Godlewski	púrpura	QtUYjnrt89--x	Leopard
Лебедь	schneeweiß	ABABCDEF	PEACOCK Butterfly
Pipit de Godlewski	Púrpura	6	türkis
Löffelente	red-violet	QtUYjnrt89--x8	MALVASÍA Cabeciblanca
löffelente	schneeweiß	QtUYjnrt89--9d	xz--21jm
Marreca-cabocla	Orange-red	QtUYjnrt89--h	12345678910
Лебедь	PÚRPURA	Weißwangengans	dorado
Орёл	kohlrabenschwarz	xz--21j8	The Godfather
Araqua-pintado	rouge	QtUYjnrt89--i	QtUYjnrt89--b
Löffelente	púrpura	jaguar	SCHNEEWEISS
Лебедь	PÚRPURA	暗紅色/暗赤色	Sooty Copper
Silbón Europeo	schneeweiß	Malvasía Cabeciblanca	xz--21jv
Орёл	Orange-red	4	QtUYjnrt89--h3
Орёл	schneeweiß	QtUYjnrt89--l6	THE Grapes of Wrath
löffelente	Rouge	серый	xz--21jm
löffelente	kohlrabenschwarz	jaguar	Grünspan
Лебедь	pechschwarz	QtUYjnrt89--p	暗紅色/暗赤色
Marreca-cabocla	kohlrabenschwarz	GULF Fritillary	SILBÓN Europeo
Macreuse à bec jaune	schneeweiß	12345678901	ARCTIC Skipper
Pipit de Godlewski	púrpura	濡れ羽色	12345678907
Silbón Europeo	Orange-red	araqua-pintado	the Grapes of Wrath
Pipit de Godlewski	暗紅色/暗赤色	THE Grapes of Wrath	behr's Hairstreak
Pipit de Godlewski	kohlrabenschwarz	白湯	tüpfelsumpfhuhn
Marreca-cabocla	Púrpura	QtUYjnrt89--uz	暗紅色/暗赤色
Pipit de Godlewski	Orange-red	Peacock Butterfly	白湯
Löffelente	暗紅色/暗赤色	COUGAR	pechschwarz
Macreuse à bec jaune	red-violet	Lion	macreuse à bec jaune
Macreuse à bec jaune	schneeweiß	TÜPFELSUMPFHUHN	Tüpfelsumpfhuhn
LÖFFELENTE	Orange-red	QtUYjnrt89--eh	100003
LÖFFELENTE	rouge	WEISSWANGENGANS	QtUYjnrt89--k5
Орёл	púrpura	Arctic Skipper	xz--21jt
Araqua-pintado	Púrpura	macreuse à bec jaune	sooty Copper
Löffelente	Púrpura	THE Grapes of Wrath	türkis
Löffelente	red-violet	icarioides Blue	QtUYjnrt89--r
LÖFFELENTE	pechschwarz	Asiatic Cheetah,	100005
LÖFFELENTE	Orange-red	Aaaaa	100002
LÖFFELENTE	pechschwarz	12345678909	QtUYjnrt89--q
Marreca-cabocla	Orange-red	SNOW Leopard	edith's Checkerspot
Pipit de Godlewski	PÚRPURA	SCHNEEWEISS	xz--21jm
LÖFFELENTE	Orange-red	暗紅色/暗赤色	jaguar
Silbón Europeo	Púrpura	xz--21jr	BEHR'S Hairstreak
Silbón Europeo	暗紅色/暗赤色	12345678904	QtUYjnrt89--7
Marreca-cabocla	Orange-red	Araqua-pintado	xz--21j67
Silbón Europeo	暗紅色/暗赤色	PUFFIN des Baléares	Edith's Checkerspot
Marreca-cabocla	pechschwarz	QtUYjnrt89--v	QtUYjnrt89--k
Macreuse à bec jaune	red-violet	THE Mark of Zorro	QtUYjnrt89--k
Орёл	schneeweiß	12345678907	edith's Checkerspot
Silbón Europeo	rouge	100007	Malvasía Cabeciblanca
Marreca-cabocla	kohlrabenschwarz	12345678900	QtUYjnrt89--1
Pipit de Godlewski	red-violet	Weißwangengans	QtUYjnrt89--m;
Pipit de Godlewski	PÚRPURA	WILLIAM Peter Blatty	Indra Swallowtail
Löffelente	schneeweiß	Pine White	GRAY-Veined White
Pipit de Godlewski	暗紅色/暗赤色	THE Grapes of Wrath	ЛЕБЕДЬ
Pipit de Godlewski	rouge	MARRECA-cabocla	PIPIT de Godlewski
löffelente	Púrpura	暗紅色/暗赤色	puffin des Baléares
Орёл	PÚRPURA	cougar	QtUYjnrt89--yl
Pipit de Godlewski	púrpura	Macreuse à bec jaune	CLOUDED Leopard
Pipit de Godlewski	schneeweiß	白湯	QtUYjnrt89--m;
Pipit de Godlewski	rouge	QtUYjnrt89--2	PUFFIN des Baléares
löffelente	Púrpura	The Grapes of Wrath	QtUYjnrt89--y
Pipit de Godlewski	púrpura	William Peter Blatty	weißwangengans
Орёл	Púrpura	QtUYjnrt89--h3	cougar
Macreuse à bec jaune	schneeweiß	QtUYjnrt89--l6	12345678915
Лебедь	pechschwarz	QtUYjnrt89--h3	dainty Sulphur
Araqua-pintado	púrpura	Edith's Checkerspot	THE Grapes of Wrath
Pipit de Godlewski	PÚRPURA	Macreuse à bec jaune	martin Handford
löffelente	Orange-red	Lion	SILBÓN Europeo
Löffelente	暗紅色/暗赤色	QtUYjnrt89--d	Watership Down
Pipit de Godlewski	púrpura	QtUYjnrt89--o	jaguar
löffelente	pechschwarz	TÜPFELSUMPFHUHN	СЕРЫЙ
Pipit de Godlewski	Púrpura	12345678902	edith's Copper
Araqua-pintado	暗紅色/暗赤色	QtUYjnrt89--r	黄枯茶
Лебедь	Red-violet	dainty Sulphur	xz--21j67
Pipit de Godlewski	púrpura	QtUYjnrt89--x	QtUYjnrt89--e
Marreca-cabocla	Púrpura	6	QtUYjnrt89--t
löffelente	PÚRPURA	JAGUAR	QtUYjnrt89--rj
löffelente	Orange-red	ORANGE Sulphur	серый
Araqua-pintado	PÚRPURA	edith's Copper	QtUYjnrt89--g
Орёл	Red-violet	100004	12345678902
Орёл	red-violet	1	Green Comma
Pipit de Godlewski	Rouge	tüpfelsumpfhuhn	TÜPFELSUMPFHUHN
Орёл	pechschwarz	William Peter Blatty	snow Leopard
Macreuse à bec jaune	暗紅色/暗赤色	QtUYjnrt89--o	QtUYjnrt89--qf
Araqua-pintado	púrpura	QtUYjnrt89--l	John Steinbeck
Орёл	schneeweiß	QtUYjnrt89--6p	INDRA Swallowtail
Araqua-pintado	暗紅色/暗赤色	arctic Skipper	QtUYjnrt89--6p
Löffelente	Orange-red	noir	lion
Marreca-cabocla	púrpura	黄枯茶	MALVASÍA Cabeciblanca
Pipit de Godlewski	púrpura	暗紅色/暗赤色	12345678920
Araqua-pintado	Rouge	arctic Skipper	AAAAA
Marreca-cabocla	red-violet	CLOUDED Leopard	QtUYjnrt89--i
Орёл	暗紅色/暗赤色	QtUYjnrt89--j4	QtUYjnrt89--3rtyu
Macreuse à bec jaune	PÚRPURA	4	tüpfelsumpfhuhn
löffelente	red-violet	TÜPFELSUMPFHUHN	ababCDEF
Pipit de Godlewski	Red-violet	6	5
löffelente	PÚRPURA	12345678912	QtUYjnrt89--u
Pipit de Godlewski	Púrpura	2	Лебедь
Орёл	pechschwarz	gulf Fritillary	sooty Copper
löffelente	schneeweiß	silbón Europeo	Лебедь
Macreuse à bec jaune	kohlrabenschwarz	xz--21jl	QtUYjnrt89--m
Pipit de Godlewski	rouge	xz--21j0	pechschwarz
Лебедь	暗紅色/暗赤色	QtUYjnrt89--rj	Puffin des Baléares
löffelente	kohlrabenschwarz	QtUYjnrt89--9	Edith's Checkerspot
löffelente	PÚRPURA	xz--21ju	QtUYjnrt89--yl
löffelente	暗紅色/暗赤色	arctic Skipper	xz--21j2
Pipit de Godlewski	Red-violet	QtUYjnrt89--5	黄枯茶
Araqua-pintado	púrpura	QtUYjnrt89--7	PORRÓN Islándico
Pipit de Godlewski	schneeweiß	Alfalfa Butterfly	Macreuse à bec jaune
Marreca-cabocla	Orange-red	12345678900	5
Löffelente	Púrpura	xz--21jm	QtUYjnrt89--z7
Macreuse à bec jaune	Rouge	schneeweiß	QtUYjnrt89--6p
Silbón Europeo	pechschwarz	白湯	QtUYjnrt89--4
Pipit de Godlewski	Rouge	лебедь	SNOW Leopard
Araqua-pintado	kohlrabenschwarz	TÜRKIS	100001
Pipit de Godlewski	Red-violet	Edith's Checkerspot	12345678917
Pipit de Godlewski	pechschwarz	QtUYjnrt89--h	xz--21j9
Орёл	暗紅色/暗赤色	ARAQUA-pintado	orange Sulphur
Macreuse à bec jaune	rouge	100007	macreuse à bec jaune
Silbón Europeo	púrpura	xz--21j67	xz--21jg
Pipit de Godlewski	PÚRPURA	Ababcdef	pechschwarz
Орёл	Red-violet	xz--21jj	Green Comma
Pipit de Godlewski	kohlrabenschwarz	12345678918	QtUYjnrt89--q
Лебедь	Rouge	QtUYjnrt89--i	QtUYjnrt89--l
Marreca-cabocla	kohlrabenschwarz	QtUYjnrt89--1	Gray-Veined White
Araqua-pintado	red-violet	xz--21jm	noir
Araqua-pintado	PÚRPURA	6	edith's Checkerspot
Pipit de Godlewski	暗紅色/暗赤色	QtUYjnrt89--eh	12345678916
Лебедь	暗紅色/暗赤色	QtUYjnrt89--o	QtUYjnrt89--u
löffelente	Púrpura	暗紅色/暗赤色	schneeweiß
LÖFFELENTE	red-violet	Martin Handford	Indra Swallowtail
Орёл	Orange-red	Indra Swallowtail	QtUYjnrt89--5o
Löffelente	púrpura	araqua-pintado	MARRECA-cabocla
Araqua-pintado	kohlrabenschwarz	EDITH'S Checkerspot	MALVASÍA Cabeciblanca
Pipit de Godlewski	pechschwarz	xz--21jx	12345678902
Macreuse à bec jaune	púrpura	lion	The Grapes of Wrath
Лебедь	pechschwarz	araqua-pintado	macreuse à bec jaune
Pipit de Godlewski	púrpura	behr's Hairstreak	fumée
Marreca-cabocla	rouge	100004	PEACOCK Butterfly
Macreuse à bec jaune	pechschwarz	12345678904	Ringle
Pipit de Godlewski	Red-violet	Tüpfelsumpfhuhn	QtUYjnrt89--h3
Macreuse à bec jaune	púrpura	QtUYjnrt89--f	Peacock Butterfly
Macreuse à bec jaune	PÚRPURA	Peacock Butterfly	Araqua-pintado
Löffelente	rouge	QtUYjnrt89--u	QtUYjnrt89--9
Лебедь	Orange-red	PEACOCK Butterfly	12345678905
Pipit de Godlewski	kohlrabenschwarz	DAINTY Sulphur	xz--21j8
Pipit de Godlewski	PÚRPURA	Dainty Sulphur	Arctic Skipper
Pipit de Godlewski	schneeweiß	malvasía Cabeciblanca	dorado
Pipit de Godlewski	pechschwarz	clouded Leopard	Dune
Löffelente	Púrpura	QtUYjnrt89--l6	QtUYjnrt89--g2
Marreca-cabocla	rouge	12345678920	12345678901
Орёл	kohlrabenschwarz	dorado	QtUYjnrt89--ab
Marreca-cabocla	red-violet	QtUYjnrt89--7	黄枯茶
Pipit de Godlewski	rouge	john Steinbeck	QtUYjnrt89--j4
Pipit de Godlewski	PÚRPURA	TÜPFELSUMPFHUHN	QtUYjnrt89--g
Pipit de Godlewski	schneeweiß	lion	xz--21jabcde
Araqua-pintado	Orange-red	100001	Edith's Copper
Silbón Europeo	pechschwarz	schneeweiß	黄枯茶
Silbón Europeo	pechschwarz	QtUYjnrt89--tk	QtUYjnrt89--h
löffelente	rouge	QtUYjnrt89--1	MARRECA-cabocla
Pipit de Godlewski	schneeweiß	JOHN Steinbeck	100004
Лебедь	kohlrabenschwarz	серый	QtUYjnrt89--tk
Silbón Europeo	Rouge	xz--21j2	puffin des Baléares
Лебедь	púrpura	濡れ羽色	porrón Islándico
LÖFFELENTE	Púrpura	silbón Europeo	5
Araqua-pintado	Red-violet	黄枯茶	Grünspan
Marreca-cabocla	púrpura	12345678901	QtUYjnrt89--l
löffelente	púrpura	QtUYjnrt89--1	The Mark of Zorro
Araqua-pintado	pechschwarz	QtUYjnrt89--g	grünspan
Silbón Europeo	Red-violet	Arctic Skipper	QtUYjnrt89--1
Araqua-pintado	schneeweiß	Grünspan	QtUYjnrt89--g2
Löffelente	暗紅色/暗赤色	GRÜNSPAN	白湯
Pipit de Godlewski	Red-violet	Macreuse à bec jaune	QtUYjnrt89--j4
Araqua-pintado	schneeweiß	schneeweiß	Edith's Copper
Löffelente	schneeweiß	GRAY-Veined White	100006
löffelente	Púrpura	Jaguar	лебедь
Marreca-cabocla	schneeweiß	12345678913	QtUYjnrt89--ab
Pipit de Godlewski	red-violet	ARCTIC Skipper	ARAQUA-pintado
Pipit de Godlewski	Rouge	Pipit de Godlewski	暗紅色/暗赤色
LÖFFELENTE	PÚRPURA	xz--21jf	GRÜNSPAN
Pipit de Godlewski	kohlrabenschwarz	Malvasía Cabeciblanca	ARCTIC Skipper
Pipit de Godlewski	Rouge	araqua-pintado	edith's Copper
Löffelente	red-violet	QtUYjnrt89--s	the Grapes of Wrath
Орёл	Púrpura	QtUYjnrt89--4i	QtUYjnrt89--ix
Silbón Europeo	Orange-red	WILLIAM Peter Blatty	xz--21jj
Macreuse à bec jaune	Púrpura	100005	ABABCDEF
Macreuse à bec jaune	Red-violet	ARCTIC Skipper	Green Comma
Pipit de Godlewski	kohlrabenschwarz	grünspan	Tüpfelsumpfhuhn
Löffelente	暗紅色/暗赤色	Edith's Checkerspot	白湯
Araqua-pintado	red-violet	100004	QtUYjnrt89--i
Silbón Europeo	PÚRPURA	TÜPFELSUMPFHUHN	QtUYjnrt89--f
Pipit de Godlewski	Rouge	pipit de Godlewski	xz--21j3
Macreuse à bec jaune	rouge	QtUYjnrt89--wg	QtUYjnrt89--v,
Pipit de Godlewski	暗紅色/暗赤色	QtUYjnrt89--b.	INDRA Swallowtail
Лебедь	púrpura	snow Leopard	12345678912
Marreca-cabocla	Orange-red	arctic Skipper	edith's Copper
löffelente	púrpura	QtUYjnrt89--4	Silbón Europeo
Pipit de Godlewski	PÚRPURA	LION	QtUYjnrt89--3
Araqua-pintado	暗紅色/暗赤色	arctic Skipper	xz--21js
Marreca-cabocla	rouge	macreuse à bec jaune	QtUYjnrt89--d
Орёл	Púrpura	QtUYjnrt89--f	濡れ羽色
LÖFFELENTE	kohlrabenschwarz	ЛЕБЕДЬ	schneeweiß
Орёл	PÚRPURA	12345678911	orange Sulphur
Орёл	PÚRPURA	QtUYjnrt89--wg	clouded Leopard
Лебедь	Red-violet	martin Handford	QtUYjnrt89--8
Löffelente	Púrpura	ARCTIC Skipper	xz--21jj
Araqua-pintado	Orange-red	kohlrabenschwarz	Silbón Europeo
löffelente	red-violet	SILBÓN Europeo	QtUYjnrt89--f1
Macreuse à bec jaune	暗紅色/暗赤色	濡れ羽色	QtUYjnrt89--i
Орёл	rouge	Dainty Sulphur	gulf Fritillary
Pipit de Godlewski	Púrpura	xz--21jhi	PUFFIN des Baléares
LÖFFELENTE	Orange-red	Gray-Veined White	QtUYjnrt89--e
Marreca-cabocla	red-violet	GRÜNSPAN	QtUYjnrt89--k5
Pipit de Godlewski	rouge	QtUYjnrt89--m;	QtUYjnrt89--i
LÖFFELENTE	schneeweiß	12345678917	QtUYjnrt89--l6
Macreuse à bec jaune	kohlrabenschwarz	12345678903	QtUYjnrt89--y
Marreca-cabocla	kohlrabenschwarz	100005	LION
Löffelente	Rouge	QtUYjnrt89--5	PEACOCK Butterfly
Pipit de Godlewski	schneeweiß	QtUYjnrt89--5o	icarioides Blue
Silbón Europeo	Orange-red	xz--21j4	Malvasía Cabeciblanca
